run_id,method_family,seed_value,corruption_fraction,confidence,intervention_id,target_node,value_raw,mmd_value,mmd_status,bandwidth_used,bandwidth_sweep_0_5x,bandwidth_sweep_1_0x,bandwidth_sweep_2_0x,sampler_status_for_intervention,sampler_reason
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X0_pos2,0,2.0,0.25188301117175305,available,353.2294775323845,0.22492120948470928,0.25188301117175305,0.24654042827656864,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X1_neg2,1,-2.0,0.03748529210251128,available,294.37488231926125,0.03376029032112998,0.03748529210251128,0.03347187544836849,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X1_pos2,1,2.0,0.026486911664832746,available,284.55027343520675,0.024294112858813333,0.026486911664832746,0.02451530429522375,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X2_neg2,2,-2.0,0.08595806876124096,available,140.5299233004585,0.08802899668151826,0.08595806876124096,0.06959938159409113,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X2_pos2,2,2.0,0.08122784547811779,available,145.45514134636485,0.0833092680589968,0.08122784547811779,0.06664842853257036,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X3_neg2,3,-2.0,0.06526925308208426,available,292.1772568488994,0.062319507099795224,0.06526925308208426,0.05887328771063649,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X3_pos2,3,2.0,0.06697780541141235,available,308.115840547242,0.0627118999146184,0.06697780541141235,0.06237379372796903,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X4_neg2,4,-2.0,0.11287356274009375,available,98.15349869356649,0.09189700572023549,0.11287356274009375,0.10257689176535212,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X4_pos2,4,2.0,0.10373968443062725,available,97.81605637023665,0.0830985432751202,0.10373968443062725,0.09759942521428278,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X5_neg2,5,-2.0,0.08222019781078999,available,164.692655161547,0.07210490990490592,0.08222019781078999,0.07450577713187612,available,
