method_family,corruption_fraction,confidence,intervention_id,target_node,value_raw,n,mean_mmd,std_mmd,median_mmd,min_mmd,max_mmd
soft_frobenius,0.2,0.75,do_X2_neg2,2,-2.0,7,0.053150234838071395,0.0517188087906786,0.03381191606949269,0.0055905395655841406,0.14173962164800125
soft_frobenius,0.2,0.75,do_X2_pos2,2,2.0,7,0.05734758422302161,0.05739856006035086,0.0311900962306349,0.007844157292873077,0.15606731661653933
soft_frobenius,0.2,0.75,do_X3_neg2,3,-2.0,7,0.1382852730212894,0.18150205501190028,0.06292887047038104,0.027958229893009723,0.5437856764891
soft_frobenius,0.2,0.75,do_X3_pos2,3,2.0,7,0.13392034867736838,0.1702850961140933,0.06751619509543771,0.036789481872717855,0.5110873142906092
soft_frobenius,0.2,0.75,do_X4_neg2,4,-2.0,7,0.13354095493694132,0.10220418582704995,0.07433290667329295,0.03792145505354555,0.276822554204964
soft_frobenius,0.2,0.75,do_X4_pos2,4,2.0,7,0.13291049228144647,0.10164890820211211,0.08121437210241894,0.03662251917897219,0.2821974389617185
soft_frobenius,0.2,0.75,do_X5_neg2,5,-2.0,7,0.2242660183741318,0.24215965565470013,0.1059792922336073,0.01741465323408925,0.5891496325054003
soft_frobenius,0.2,0.75,do_X5_pos2,5,2.0,7,0.22752369953949722,0.23626756820374506,0.0981504916136996,0.021280417798005546,0.544730577836641
soft_frobenius,0.2,0.75,do_X6_neg2,6,-2.0,7,0.24484452053549596,0.23838312685633234,0.21751647749721437,0.032951020187761526,0.6062391750902281
soft_frobenius,0.2,0.75,do_X6_pos2,6,2.0,7,0.23866905445970535,0.21619183092158875,0.2404177623894136,0.02745376224081425,0.5670042974616274
soft_frobenius,0.2,0.75,do_X7_neg2,7,-2.0,7,0.09107889357864551,0.08294169761225537,0.08053901193170865,0.00690865064963897,0.25511272292625536
soft_frobenius,0.2,0.75,do_X7_pos2,7,2.0,7,0.09730064475018696,0.10185955933724523,0.0803413733273145,0.006254374621722791,0.30763177987734536
soft_frobenius,0.2,0.75,do_X8_neg2,8,-2.0,7,0.049162661133171325,0.030360753148856445,0.05388511709525429,0.020315538860403992,0.10790556603796336
soft_frobenius,0.2,0.75,do_X8_pos2,8,2.0,7,0.04591108937368773,0.020919459457897974,0.04732767807090965,0.019518893221182332,0.0842009937436527
soft_frobenius,0.2,0.75,do_X9_neg2,9,-2.0,7,0.09468858963826077,0.08533276910502231,0.05501780172145371,0.003020728540493456,0.24564916713803864
soft_frobenius,0.2,0.75,do_X9_pos2,9,2.0,7,0.10002340908513178,0.09072663056605197,0.048753858918527515,0.0011611349020817507,0.23995151277242743
soft_frobenius,0.2,1.0,do_X0_neg2,0,-2.0,7,0.05010427680974196,0.057069463246736125,0.016804843936413183,0.0032702262319067588,0.1598982712277801
soft_frobenius,0.2,1.0,do_X0_pos2,0,2.0,7,0.05233220096681719,0.06546405685548756,0.017529321721766855,0.003822615820480546,0.18696730152979063
soft_frobenius,0.2,1.0,do_X1_neg2,1,-2.0,7,0.06978275358306643,0.08443567080282717,0.04318307046825948,0.002892881995387786,0.24988642905758668
soft_frobenius,0.2,1.0,do_X1_pos2,1,2.0,7,0.07022034882911982,0.09101120038004452,0.041828389826985224,0.0017280436080464034,0.26571900425745815
soft_frobenius,0.2,1.0,do_X2_neg2,2,-2.0,7,0.054132845613390115,0.05120515874772477,0.03884491673825502,0.005585331826074069,0.14176303989450734
soft_frobenius,0.2,1.0,do_X2_pos2,2,2.0,7,0.05787022476918408,0.05709724960760501,0.03362670040853061,0.007848086682706645,0.15613561649956725
soft_frobenius,0.2,1.0,do_X3_neg2,3,-2.0,7,0.1391264550088114,0.1811575314542452,0.06504395001925123,0.02795576553264867,0.5437671958179437
soft_frobenius,0.2,1.0,do_X3_pos2,3,2.0,7,0.1347364021500145,0.1699762376023347,0.06753942176220878,0.03678930444527351,0.5110414581537965
soft_frobenius,0.2,1.0,do_X4_neg2,4,-2.0,7,0.13477198156183973,0.10241346701718124,0.07432706974795816,0.03790988473663698,0.27856287499965815
soft_frobenius,0.2,1.0,do_X4_pos2,4,2.0,7,0.13360228373361574,0.10239805030696815,0.08120659788725337,0.03534859500853821,0.2836388178731903
soft_frobenius,0.2,1.0,do_X5_neg2,5,-2.0,7,0.22484251742408873,0.24354869143817456,0.10593306992249579,0.017438650944621326,0.5958215945838192
soft_frobenius,0.2,1.0,do_X5_pos2,5,2.0,7,0.22796668585193633,0.23756185710888789,0.09810076881571012,0.021297376918743394,0.5504049534856025
soft_frobenius,0.2,1.0,do_X6_neg2,6,-2.0,7,0.24494329969965278,0.23874837826046522,0.2209864636674606,0.030267164710319205,0.6062291475310454
soft_frobenius,0.2,1.0,do_X6_pos2,6,2.0,7,0.23886009635512415,0.21650804570082505,0.2435724602157514,0.025751350738051015,0.5670090458176998
soft_frobenius,0.2,1.0,do_X7_neg2,7,-2.0,7,0.09293055545512689,0.082014280524036,0.07772553024912648,0.006827193239534568,0.255303371588483
soft_frobenius,0.2,1.0,do_X7_pos2,7,2.0,7,0.09953706829486962,0.10089520330182265,0.08286002144377153,0.006188208232500825,0.3078714696196898
soft_frobenius,0.2,1.0,do_X8_neg2,8,-2.0,7,0.049467952615285825,0.030032396511247332,0.0538725469828209,0.021484829520210635,0.10790327447336401
