run_id,configuration_hash_prefix,configuration_hash_full,method_family,final_status,was_overwritten,record_path,runtime_seconds,message
soft_frobenius__main_evaluation__seed502__cfgf9936c560181,f9936c560181,f9936c560181f92766b557a315f90da9eee8133a19c07846720f50e5341baea2,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgf9936c560181.json,10.919634000005317,
hard_exclusion__main_evaluation__seed502__cfg7730d4f1a9b9,7730d4f1a9b9,7730d4f1a9b93e2b24a115da4fcaf8fa161dd6341d4a985c387bc9f21a87e62f,hard_exclusion,success_computed,False,results/main_study/864fe6722256/records/hard_exclusion__main_evaluation__seed502__cfg7730d4f1a9b9.json,10.47116349999851,
hard_exclusion__main_evaluation__seed502__cfg98fce0591832,98fce0591832,98fce05918329a735db8f97232e1c7d2a8381376c2ccd3c438aaaaff2a8d782c,hard_exclusion,success_computed,False,results/main_study/864fe6722256/records/hard_exclusion__main_evaluation__seed502__cfg98fce0591832.json,9.705898400003207,
hard_exclusion__main_evaluation__seed502__cfg379e0f4e9c35,379e0f4e9c35,379e0f4e9c35905f84f0dd2d371fbf6e79c29ac484aec7a09a803b5d13fdfcd6,hard_exclusion,success_computed,False,results/main_study/864fe6722256/records/hard_exclusion__main_evaluation__seed502__cfg379e0f4e9c35.json,9.44487289999961,
hard_exclusion__main_evaluation__seed502__cfg142974662c17,142974662c17,142974662c171ed945a49ef186bb4f6039b6ce4544f7fdcf5bd1df40a5045877,hard_exclusion,success_computed,False,results/main_study/864fe6722256/records/hard_exclusion__main_evaluation__seed502__cfg142974662c17.json,9.249505100000533,
hard_exclusion__main_evaluation__seed502__cfg43cfd2c4099c,43cfd2c4099c,43cfd2c4099cab3d395a7f871c381ed15172dcdccbf1e8678db4ab42fa942621,hard_exclusion,success_computed,False,results/main_study/864fe6722256/records/hard_exclusion__main_evaluation__seed502__cfg43cfd2c4099c.json,9.55992200000037,
prior_free__main_evaluation__seed503__cfgc2799a5c5333,c2799a5c5333,c2799a5c5333908e1a406de9457952e439e3767d33f16caddfd67e12fc15cdf2,prior_free,success_computed,False,results/main_study/864fe6722256/records/prior_free__main_evaluation__seed503__cfgc2799a5c5333.json,8.987278200002038,
matched_l1__main_evaluation__seed503__cfg7976330c36b7,7976330c36b7,7976330c36b771c89a8953bcd60341a77f63b84c1f2dcbe8f3a93432ee614794,matched_l1,success_computed,False,results/main_study/864fe6722256/records/matched_l1__main_evaluation__seed503__cfg7976330c36b7.json,9.466731199994683,
soft_frobenius__main_evaluation__seed503__cfg216ad239bbc8,216ad239bbc8,216ad239bbc86601b3c4817f6d9252461dcda707721e665c05ac8b36a909a41c,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg216ad239bbc8.json,9.532876500001294,
soft_frobenius__main_evaluation__seed503__cfga26f53d8e2dd,a26f53d8e2dd,a26f53d8e2dd604f514b50a047fd0e8d51a96c359fe6b14f81993ec52234c57d,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfga26f53d8e2dd.json,9.92239829999744,
soft_frobenius__main_evaluation__seed503__cfgdad4e3ca4d6a,dad4e3ca4d6a,dad4e3ca4d6a10773d1d61f7291459a59a382e552c675d29821517bb7b4c86b5,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfgdad4e3ca4d6a.json,9.564012999995612,
